Contig	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	ckv_partial	ckv_nucl_range	vs2_region	vs2_dsDNAphage	vs2_ssDNA	vs2_NCLDV	vs2_RNA	vs2_lavidaviridae	vs2_max_score	vs2_max_score_group	vs2_hallmark	vs2_viral	vs2_cellular	vs2_nucl_range	vs2_orf_range	vb_lifestyle	vb_partial	vb_nucl_range	vb_prot_range	vb_isPhage	dvf_v_score	dvf_pvalue	gn_topology	gn_coordinates	gn_partial	gn_genes	gn_genetic_code	gn_hallmarks	gn_marker_enrichment	gn_taxonomy	gn_v_score	gn_fdr	is_provirus	provirus_range	provirus_source	host_rate	vs2_score	vb_score	dvf_score	gn_score	add_score	rm_score	total_score
NZ_CP126144.1_1790067-6399285:0-4609218_frag_3328394_3346098	17704	No		20	0	14	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.0409761071205139	0.2479228038371478											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126169.1_1777133-2012467:0-235334_frag_109957_129426	19469	No		21	1	15	Low-quality	Genome-fragment	7.89	HMM-based (lower-bound)	0.0	1.0																						0.0659339427947998	0.2164060729662361											0			0.0	0.0	0.0	0.0	0.0	0.0	-2.5	-2.5
NZ_CP126169.1_2042324-3213399:0-1171075_frag_804820_815922	11102	No		11	0	8	Low-quality	Genome-fragment	5.03	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected			full	0.553	0.027	0.18	0.0	0.087	0.553	dsDNAphage	0.0	63.6	27.3	3-11101	1-11						0.2517899572849273	0.131807538333711											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126169.1_2042324-3213399:0-1171075_frag_1070317_1083955	13638	No		12	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1446464359760284	0.1671387567036785											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126169.1_3247119-4940243:0-1693124_frag_882216_899773	17557	No		15	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0560782216489315	0.2272263766145479											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126169.1_804545-1741284:0-936739_frag_561486_577261	15775	No		17	0	16	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0506465323269367	0.2335523831105068											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126446.1_0-659878:0-659878_frag_195571_206388	10817	No		12	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5197686553001404	0.0544980738726489											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126446.1_0-659878:0-659878_frag_625367_637065	11698	No		10	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1504469215869903	0.1644195180904902											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126446.1_685892-4141606:0-3455714_frag_3430056_3449251	19195	No		21	0	18	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4859846234321594	0.0713233627917516											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126889.1_0-5439728:0-5439728_frag_16231_32706	16475	No		15	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0507109761238098	0.2334957323060654											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126889.1_0-5439728:0-5439728_frag_1797639_1817254	19615	No		16	0	15	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0141752511262893	0.3184530553667195											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126889.1_0-5439728:0-5439728_frag_1847761_1866847	19086	No		17	0	11	Low-quality	Genome-fragment	19.18	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.0120385531336069	0.3295754966387189											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126889.1_0-5439728:0-5439728_frag_1937860_1952101	14241	No		15	0	14	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0158105976879596	0.3113339376085807											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126889.1_0-5439728:0-5439728_frag_2163032_2182492	19460	No		20	0	17	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0791724696755409	0.204301684417252											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126889.1_0-5439728:0-5439728_frag_2414745_2434318	19573	No		22	0	18	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0280426144599914	0.2724903693632449											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126889.1_0-5439728:0-5439728_frag_2936486_2955692	19206	No		18	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0248280689120292	0.2802326459702394											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126889.1_0-5439728:0-5439728_frag_3655512_3670968	15456	No		12	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0149823445826768	0.3146763350706246											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126889.1_0-5439728:0-5439728_frag_4490005_4503051	13046	No		13	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected			full	0.053	0.0	0.54	0.01	0.127	0.54	NCLDV	0.0	10.0	0.0	3-13044	1-10						0.0814083665609359	0.2024510914721655											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126889.1_0-5439728:0-5439728_frag_5130186_5146349	16163	No		16	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0248636156320571	0.2801004607598761											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126964.1_0-2148950:0-2148950_frag_68715_87076	18361	No		16	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.360660970211029	0.1055970994788126											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126966.1_0-732204:0-732204_frag_0_15969	15969	No		16	0	12	Low-quality	Genome-fragment	8.15	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.3346240520477295	0.1113377143288768											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126966.1_733671-1283040:0-549369_frag_423734_442156	18422	No		17	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1905658841133117	0.1500302137623687											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126994.1_0-4542221:0-4542221_frag_329040_343803	14763	No		11	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.019254432991147	0.2974356069189516											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126994.1_0-4542221:0-4542221_frag_709877_721532	11655	No		14	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0266430918127298	0.275719465216406											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126994.1_0-4542221:0-4542221_frag_2275858_2295381	19523	No		19	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0258466973900795	0.2777211269733363											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126994.1_0-4542221:0-4542221_frag_3136847_3155826	18979	No		14	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0277245640754699	0.2731324118135811											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126994.1_0-4542221:0-4542221_frag_3424948_3439211	14263	No		15	3	0	Low-quality	Genome-fragment	27.49	AAI-based (medium-confidence)	0.0	1.0				full	1.0	0.16	0.36	0.095	0.493	1.0	dsDNAphage	4.0	53.3	0.0	3-14261	1-15	lytic				1.0	0.0129718035459518	0.3243825062315885	No terminal repeats			15.0	11.0	6.0	16.7627	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9454		0			0.0	2.5	1.5	0.0	3.5	1.0	0.0	8.5
NZ_CP126994.1_0-4542221:0-4542221_frag_3653975_3672879	18904	No		20	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0281413383781909	0.2721126973336354											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP126994.1_0-4542221:0-4542221_frag_3900887_3917892	17005	No		10	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0559875071048736	0.2273019110204698											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127115.1_0-1373218:0-1373218_frag_301547_311959	10412	No		8	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0716077461838722	0.2110053629428204											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127115.1_0-1373218:0-1373218_frag_1105677_1125510	19833	No		17	0	14	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1017675846815109	0.188496109978095											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127115.1_0-1373218:0-1373218_frag_1283523_1299767	16244	Yes	11896.0	32	7	2	Low-quality	Genome-fragment	16.79	HMM-based (lower-bound)	26.77	1.0		fragment_1	4349-16244	full	0.893	0.1	0.313	0.04	0.52	0.893	dsDNAphage	0.0	25.0	6.2	135-15930	1-31						0.6501245498657227	0.0371251605106125	Provirus	3918-16242	provirus_3918_16242	28.0	11.0	0.0	8.923	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9405		1	4349-16242	CheckV,geNomad	0.2677911844373307	2.0	0.0	0.0	3.5	1.5	0.0	7.0
NZ_CP127115.1_1381302-2403523:0-1022221_frag_979547_990728	11181	No		7	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1264498382806778	0.1754097741521263											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127115.1_2410725-4785499:0-2374774_frag_1249313_1269032	19719	No		20	0	19	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1220647096633911	0.1776758063297832											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127115.1_2410725-4785499:0-2374774_frag_1269032_1284677	15645	No		14	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0946248322725296	0.1928959891230455											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127115.1_2410725-4785499:0-2374774_frag_1284677_1297983	13306	No		14	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0250881612300872	0.2795906035199033											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127115.1_2410725-4785499:0-2374774_frag_1539386_1549597	10211	No		8	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1210110485553741	0.1783744995845607											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127115.1_2410725-4785499:0-2374774_frag_1777079_1791118	14039	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1627636700868606	0.1598308029307349											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127115.1_2410725-4785499:0-2374774_frag_1859380_1876149	16769	No		13	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0481061115860939	0.2370836165873555											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127165.1_0-1521341:0-1521341_frag_17925_35703	17778	No		19	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0366240516304969	0.2553818264219352											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127165.1_0-1521341:0-1521341_frag_1460113_1478250	18137	No		20	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0296047888696193	0.2686758818641891											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127167.1_0-307484:0-307484_frag_134294_152823	18529	No		19	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1303311437368393	0.1736913664174031											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127167.1_480932-2228071:0-1747139_frag_272216_288840	16624	No		14	0	5	Not-determined	Genome-fragment			0.0	1.02	no viral genes detected																					0.3123433589935303	0.1163796359241634											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127247.1_0-2419375:0-2419375_frag_2076745_2096341	19596	No		24	1	16	Low-quality	Genome-fragment	11.79	HMM-based (lower-bound)	0.0	1.0																						0.024185661226511	0.282045471712365											0			0.0	0.0	0.0	0.0	0.0	0.0	-2.5	-2.5
NZ_CP127247.1_3426280-4463503:0-1037223_frag_224411_236645	12234	No		14	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0720966309309005	0.2105710401087695											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127247.1_3426280-4463503:0-1037223_frag_678878_689640	10762	No		11	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0453929677605629	0.2409169876878918											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127247.1_4565731-4839724:0-273993_frag_162482_178023	15541	No		19	0	16	Low-quality	Genome-fragment	4.43	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.0366743057966232	0.2553062920160133											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127390.1_0-3248514:0-3248514_frag_27340_46926	19586	No		20	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1939015239477157	0.1487461288616965											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127390.1_0-3248514:0-3248514_frag_1091571_1104356	12785	No		15	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3512447476387024	0.10748545962686											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127390.1_0-3248514:0-3248514_frag_2237913_2255864	17951	No		19	0	16	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0471007078886032	0.2383677014880278											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127390.1_0-3248514:0-3248514_frag_2255864_2272018	16154	No		16	0	11	Low-quality	Genome-fragment	34.84	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.0544384978711605	0.2288881335448296											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127390.1_0-3248514:0-3248514_frag_2362967_2375180	12213	No		19	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2622513175010681	0.1289183473071984											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127857.1_0-3815108:0-3815108_frag_1166125_1183363	17238	No		18	0	16	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4119966328144073	0.0933794093209457											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127857.1_0-3815108:0-3815108_frag_2163877_2178434	14557	No		11	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4996294379234314	0.0632034141551476											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127857.1_0-3815108:0-3815108_frag_3015150_3025354	10204	No		10	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2421736568212509	0.1343757081350555											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127857.1_0-3815108:0-3815108_frag_3273195_3285953	12758	No		12	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1423466801643371	0.1680074023717803											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127857.1_0-3815108:0-3815108_frag_3599495_3616061	16566	No		22	0	15	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.274678498506546	0.1260858070851273											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP127857.1_0-3815108:0-3815108_frag_3801870_3815033	13163	No		13	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2063056230545044	0.1449127577611602											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128185.1_0-4411932:0-4411932_frag_150105_161340	11235	No		9	0	9	Low-quality	Genome-fragment	19.02	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.056008331477642	0.2272830274189893											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128185.1_0-4411932:0-4411932_frag_549255_562436	13181	No		15	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0662564039230346	0.2160095173351461											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128185.1_0-4411932:0-4411932_frag_607141_626661	19520	No		26	0	20	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3239509761333465	0.113735931716897											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128185.1_0-4411932:0-4411932_frag_733270_745562	12292	No		14	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.157223105430603	0.1618702318906262											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128185.1_0-4411932:0-4411932_frag_808651_823806	15155	No		10	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2241617441177368	0.1392099101140569											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128185.1_0-4411932:0-4411932_frag_3671139_3683249	12110	No		9	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0932810008525848	0.1937835183926278											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128360.1_0-3176551:0-3176551_frag_2311973_2331640	19667	No		19	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.085392840206623	0.1992219956190044											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128360.1_0-3176551:0-3176551_frag_2531944_2547700	15756	No		13	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0955660715699195	0.1923483646801118											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128360.1_0-3176551:0-3176551_frag_2673500_2684113	10613	No		5	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0045979171991348	0.3990482664853841											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128360.1_0-3176551:0-3176551_frag_2862390_2874016	11626	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1217596679925918	0.1778646423445879											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128360.1_3185193-7010527:0-3825334_frag_346880_360109	13229	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1047388762235641	0.1871553742729813											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128360.1_3185193-7010527:0-3825334_frag_1694751_1705019	10268	No		8	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4029628038406372	0.0955699070926807											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128360.1_3185193-7010527:0-3825334_frag_3368060_3382980	14920	No		18	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2280211448669433	0.1381524284311504											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128362.1_0-8674373:0-8674373_frag_617092_633337	16245	No		10	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.724132776260376	0.0311201752398217											0			0.0	0.0	0.0	0.5	0.0	0.0	-4.0	-3.5
NZ_CP128362.1_0-8674373:0-8674373_frag_1080157_1097090	16933	No		20	0	11	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.1713162511587143	0.1567338922879371											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128362.1_0-8674373:0-8674373_frag_2690851_2700997	10146	No		10	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0789421498775482	0.2044905204320568											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128362.1_0-8674373:0-8674373_frag_3030794_3047969	17175	No		18	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1591176986694336	0.1610960042299267											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128362.1_0-8674373:0-8674373_frag_3309122_3319899	10777	No		10	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.504195511341095	0.0594266938590528											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128362.1_0-8674373:0-8674373_frag_3485664_3505090	19426	No		20	0	14	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2195480614900589	0.1405128786162096											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128362.1_0-8674373:0-8674373_frag_3925935_3937714	11779	No		13	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0929255038499832	0.193991238008913											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128362.1_0-8674373:0-8674373_frag_5981914_6000848	18934	No		10	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1395004689693451	0.1696313920991011											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128362.1_0-8674373:0-8674373_frag_6019023_6034591	15568	No		12	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1115442663431167	0.1828876803383941											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128362.1_0-8674373:0-8674373_frag_6178664_6196068	17404	No		16	0	13	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.300538033246994	0.1191177581388322											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128362.1_0-8674373:0-8674373_frag_6556541_6574058	17517	No		23	0	5	Low-quality	Genome-fragment	34.31	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected			full	0.253	0.007	0.587	0.0	0.227	0.587	NCLDV	0.0	13.6	4.5	2-17273	1-22						0.3615416288375854	0.1053704962610469											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128362.1_0-8674373:0-8674373_frag_6791079_6805862	14783	No		8	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1748078018426895	0.1554120401843039											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128362.1_0-8674373:0-8674373_frag_7583986_7600138	16152	No		14	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0775457024574279	0.2056613037238462											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128362.1_0-8674373:0-8674373_frag_7943687_7955221	11534	No		6	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected			full	0.36	0.067	0.607	0.22	0.4	0.607	NCLDV	0.0	33.3	0.0	1-11534	1-6						0.100805215537548	0.1890248508195483											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128400.1_0-2453413:0-2453413_frag_171599_182590	10991	No		12	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1901707798242569	0.1501812825742125											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128400.1_0-2453413:0-2453413_frag_343765_356306	12541	No		15	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1711496114730835	0.1567905430923785											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128400.1_0-2453413:0-2453413_frag_886171_897943	11772	No		9	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.6290709972381592	0.0392778910793866											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128400.1_0-2453413:0-2453413_frag_1328914_1342967	14053	No		14	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5177795886993408	0.0550834655185437											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128400.1_0-2453413:0-2453413_frag_2037987_2055349	17362	No		12	0	10	Not-determined	Genome-fragment			0.0	1.09	no viral genes detected																					0.4236394166946411	0.0909623083314449											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128400.1_0-2453413:0-2453413_frag_2221686_2232132	10446	No		11	0	6	Not-determined	Genome-fragment			0.0	1.02	no viral genes detected																					0.207631230354309	0.1445728529345116											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128406.1_0-3395728:0-3395728_frag_638324_651068	12744	No		11	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2282649576663971	0.1380768940252285											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128406.1_0-3395728:0-3395728_frag_2656889_2666976	10087	No		10	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0778887867927551	0.2054724677090414											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128408.1_0-462517:0-462517_frag_14586_33277	18691	No		15	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected			full	0.867	0.007	0.273	0.0	0.14	0.867	dsDNAphage	1.0	46.7	6.7	3-18539	1-15						0.0747800022363662	0.2081917063222297											0			0.0	2.0	0.0	0.0	0.0	0.0	-2.5	-0.5
NZ_CP128408.1_478277-713608:0-235331_frag_84097_102456	18359	No		20	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0232101678848266	0.2847080595211119											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128408.1_719119-945157:0-226038_frag_89602_105424	15822	No		13	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0203814394772052	0.2933567489991691											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128408.1_962558-3206756:0-2244198_frag_73506_91317	17811	No		15	0	11	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0273343548178672	0.2739821738802024											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128408.1_962558-3206756:0-2244198_frag_420157_439143	18986	No		15	0	12	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0217073746025562	0.2889946370571795											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
NZ_CP128408.1_962558-3206756:0-2244198_frag_2115714_2128280	12566	No		9	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0196201391518116	0.2958871515975527											0			0.0	0.0	0.0	0.0	0.0	0.0	-4.0	-4.0
