Contig	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	ckv_partial	ckv_nucl_range	vs2_region	vs2_dsDNAphage	vs2_ssDNA	vs2_NCLDV	vs2_RNA	vs2_lavidaviridae	vs2_max_score	vs2_max_score_group	vs2_hallmark	vs2_viral	vs2_cellular	vs2_nucl_range	vs2_orf_range	vb_lifestyle	vb_partial	vb_nucl_range	vb_prot_range	vb_isPhage	dvf_v_score	dvf_pvalue	gn_topology	gn_coordinates	gn_partial	gn_genes	gn_genetic_code	gn_hallmarks	gn_marker_enrichment	gn_taxonomy	gn_v_score	gn_fdr	is_provirus	provirus_range	provirus_source	host_rate
NC_106554.1_frag_107704_116083	8379	No		11	8	0	Low-quality	Genome-fragment	5.74	AAI-based (high-confidence)	0.0	1.0				full	0.98	0.253	0.24	0.19	0.4	0.98	dsDNAphage	1.0	81.8	0.0	2-8378	1-11	lytic				1.0	1.0	0.0	No terminal repeats			11.0	11.0	2.0	11.968	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9809		0			0.0
NC_106554.1_frag_116083_124374	8291	No		12	9	0	Low-quality	Genome-fragment	5.69	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.48	0.74	0.14	0.88	1.0	dsDNAphage	1.0	83.3	0.0	3-8290	1-12	lytic				1.0	1.0	0.0	No terminal repeats			12.0	11.0	0.0	15.4645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9814		0			0.0
NC_106554.1_frag_124374_129460	5086	No		5	4	0	Low-quality	Genome-fragment	3.66	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.66	0.84	0.135	0.947	1.0	dsDNAphage	1.0	80.0	0.0	3-5084	1-5	lytic				1.0	1.0	0.0	No terminal repeats			5.0	11.0	0.0	5.5774	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9818		0			0.0
NC_106554.1_frag_129460_137524	8064	No		20	5	0	Low-quality	Genome-fragment	5.78	AAI-based (high-confidence)	0.0	1.0				full	0.907	0.167	0.107	0.125	0.013	0.907	dsDNAphage	0.0	15.0	5.0	2-8053	1-20	lytic				1.0	1.0	0.0	No terminal repeats			20.0	11.0	0.0	7.5066	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9791		0			0.0
NC_106554.1_frag_137524_142877	5353	No		14	2	0	Low-quality	Genome-fragment	3.85	AAI-based (high-confidence)	0.0	1.01				full	0.927	0.473	0.193	0.185	0.187	0.927	dsDNAphage	0.0	14.3	0.0	67-5312	1-14	lytic				1.0	0.9999676942825316	0.001038598081426	No terminal repeats			14.0	11.0	0.0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9731		0			0.0
NC_104811.1_frag_0_6603	6603	No		9	9	0	Low-quality	Genome-fragment	4.71	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.58	0.253	0.1	0.607	1.0	dsDNAphage	3.0	88.9	0.0	114-6601	1-9	lytic				1.0	1.0	0.0	No terminal repeats			9.0	11.0	2.0	14.8546	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9803		0			0.0
NC_104811.1_frag_6603_12781	6178	No		7	7	0	Low-quality	Genome-fragment	4.23	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.84	0.34	0.255	0.46	1.0	dsDNAphage	4.0	100.0	0.0	113-6178	1-7	lytic				1.0	0.9999988675117492	0.0003965556310899	No terminal repeats			7.0	11.0	2.0	6.6377	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9807		0			0.0
NC_104811.1_frag_12781_21569	8788	No		10	10	0	Low-quality	Genome-fragment	6.04	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.447	0.627	0.06	0.273	1.0	dsDNAphage	5.0	90.9	0.0	1-8613	1-11	lytic				1.0	1.0	0.0	No terminal repeats			10.0	11.0	4.0	16.1776	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9831		0			0.0
NC_104811.1_frag_21569_27524	5955	No		4	4	0	Low-quality	Genome-fragment	4.07	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.913	0.927	0.205	0.953	0.993	dsDNAphage	4.0	100.0	0.0	3-5953	1-4	lytic				1.0	0.9999458193778992	0.0011707832917894	No terminal repeats			4.0	11.0	0.0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9208		0			0.0
NC_104811.1_frag_27524_32571	5047	No		2	2	0	Low-quality	Genome-fragment	3.63	AAI-based (high-confidence)	0.0	1.0																						0.9999936819076538	0.0005853916458947	No terminal repeats			2.0	11.0	0.0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.975		0			0.0
NC_104811.1_frag_32571_42433	9862	No		9	8	0	Low-quality	Genome-fragment	6.73	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.447	0.853	0.075	0.247	1.0	dsDNAphage	7.0	77.8	0.0	2-9861	1-9	lytic				1.0	1.0	0.0	No terminal repeats			9.0	11.0	3.0	12.7219	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9809		0			0.0
NC_104811.1_frag_42433_48565	6132	No		5	4	0	Low-quality	Genome-fragment	4.24	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.687	0.573	0.44	0.647	1.0	dsDNAphage	3.0	100.0	0.0	3-6132	1-5	lytic				1.0	1.0	0.0	No terminal repeats			5.0	11.0	0.0	6.5573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9824		0			0.0
NC_104811.1_frag_48565_57064	8499	No		7	6	0	Low-quality	Genome-fragment	5.82	AAI-based (high-confidence)	0.0	1.01				full	0.807	0.66	0.8	0.255	0.827	0.827	lavidaviridae	0.0	100.0	0.0	1-8498	1-7	lytic				1.0	0.9999971389770508	0.0005098572399728	No terminal repeats			7.0	11.0	2.0	9.8337	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9812		0			0.0
NC_104811.1_frag_57064_65341	8277	No		13	9	0	Low-quality	Genome-fragment	5.68	AAI-based (high-confidence)	0.0	1.0				full	0.96	0.833	0.413	0.07	0.227	0.96	dsDNAphage	0.0	69.2	0.0	3-8277	1-13	lytic				1.0	1.0	0.0	No terminal repeats			13.0	11.0	1.0	18.328	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9801		0			0.0
NC_104811.1_frag_65341_75025	9684	No		13	10	0	Low-quality	Genome-fragment	6.63	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.233	0.353	0.155	0.387	0.993	dsDNAphage	2.0	84.6	0.0	1-9682	1-13	lytic				1.0	1.0	0.0	No terminal repeats			13.0	11.0	2.0	16.0087	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9796		0			0.0
NC_104811.1_frag_75025_82038	7013	No		11	8	0	Low-quality	Genome-fragment	5.04	AAI-based (high-confidence)	0.0	1.0				full	0.907	0.453	0.547	0.075	0.287	0.907	dsDNAphage	0.0	81.8	0.0	2-7011	1-11	lytic				1.0	1.0	0.0	No terminal repeats			11.0	11.0	0.0	12.4506	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9809		0			0.0
NC_104811.1_frag_82038_91584	9546	No		18	5	0	Low-quality	Genome-fragment	6.86	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.033	0.127	0.01	0.02	0.993	dsDNAphage	1.0	27.8	5.6	2-9515	1-18	lytic				1.0	1.0	0.0	No terminal repeats			18.0	11.0	0.0	9.5781	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9799		0			0.0
NC_104811.1_frag_91584_97476	5892	No		13	5	0	Low-quality	Genome-fragment	4.23	AAI-based (high-confidence)	0.0	1.01				full	0.873	0.56	0.44	0.27	0.087	0.873	dsDNAphage	0.0	30.8	0.0	3-5649	1-13	lytic				1.0	0.9999647736549376	0.0010574816829065	No terminal repeats			13.0	11.0	0.0	9.9565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.979		0			0.0
NC_104811.1_frag_97476_106865	9389	No		26	3	0	Low-quality	Genome-fragment	6.73	AAI-based (high-confidence)	0.0	1.03				full	0.953	0.44	0.167	0.05	0.247	0.953	dsDNAphage	0.0	15.4	0.0	98-9387	1-26	lytic				1.0	1.0	0.0	No terminal repeats			26.0	4.0	0.0	24.6191	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.968		0			0.0
NC_104811.1_frag_106865_115599	8734	No		25	10	0	Low-quality	Genome-fragment	6.3	AAI-based (high-confidence)	0.0	1.0				full	0.987	0.467	0.493	0.15	0.18	0.987	dsDNAphage	0.0	32.0	0.0	2-8678	1-25	lytic				1.0	1.0	0.0	No terminal repeats			25.0	11.0	0.0	22.7954	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9758		0			0.0
NC_104811.1_frag_115599_122916	7317	No		20	7	0	Low-quality	Genome-fragment	5.28	AAI-based (high-confidence)	0.0	1.0				full	0.913	0.267	0.113	0.035	0.053	0.913	dsDNAphage	0.0	25.0	0.0	1-7042	1-19	lytic				1.0	0.9999946355819702	0.0005665080444142	No terminal repeats			20.0	11.0	0.0	18.132	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9795		0			0.0
NC_104811.1_frag_122916_128215	5299	No		15	4	0	Low-quality	Genome-fragment	3.8	AAI-based (high-confidence)	0.0	1.0				full	0.98	0.3	0.7	0.35	0.12	0.98	dsDNAphage	0.0	20.0	0.0	2-5298	1-15	lytic				1.0	1.0	0.0	No terminal repeats			15.0	11.0	1.0	12.5196	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9818		0			0.0
NC_104811.1_frag_128215_135681	7466	No		10	2	0	Low-quality	Genome-fragment	5.07	AAI-based (high-confidence)	0.0	1.0				full	0.86	0.513	0.327	0.09	0.353	0.86	dsDNAphage	0.0	60.0	0.0	3-7003	1-10	lytic				1.0	1.0	0.0	No terminal repeats			10.0	11.0	0.0	9.6854	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.978		0			0.0
NC_101774.1_frag_0_5651	5651	No		8	8	0	Low-quality	Genome-fragment	4.03	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.627	0.48	0.09	0.493	0.993	dsDNAphage	3.0	87.5	0.0	114-5651	1-8	lytic				1.0	1.0	0.0	No terminal repeats			8.0	11.0	2.0	13.1363	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9816		0			0.0
NC_101774.1_frag_5651_13849	8198	No		10	10	0	Low-quality	Genome-fragment	5.61	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.613	0.253	0.26	0.553	1.0	dsDNAphage	4.0	90.0	0.0	1-8198	1-10	lytic				1.0	1.0	0.0	No terminal repeats			10.0	11.0	2.0	13.5109	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9823		0			0.0
NC_101774.1_frag_13849_19306	5457	No		7	7	0	Low-quality	Genome-fragment	3.74	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.467	0.273	0.105	0.367	1.0	dsDNAphage	3.0	85.7	0.0	1-5407	1-7	lytic				1.0	1.0	0.0	No terminal repeats			7.0	11.0	2.0	10.2023	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9828		0			0.0
NC_101774.1_frag_19306_28160	8854	No		5	5	0	Low-quality	Genome-fragment	6.06	AAI-based (high-confidence)	0.0	1.0				full	0.973	0.52	0.94	0.22	0.893	0.973	dsDNAphage	5.0	83.3	0.0	2-8846	1-6	lytic				1.0	0.9998718500137328	0.001793942140645	No terminal repeats			5.0	11.0	1.0	4.867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9779		0			0.0
NC_101774.1_frag_28160_37949	9789	No		5	4	0	Low-quality	Genome-fragment	6.79	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.333	0.687	0.21	0.467	0.993	dsDNAphage	3.0	60.0	0.0	57-9789	1-5	lytic				1.0	1.0	0.0	No terminal repeats			5.0	11.0	1.0	8.2039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9824		0			0.0
NC_101774.1_frag_37949_44699	6750	No		6	6	0	Low-quality	Genome-fragment	4.6	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.78	0.693	0.245	0.447	1.0	dsDNAphage	6.0	100.0	0.0	1-6749	1-6	lytic				1.0	1.0	0.0	No terminal repeats			6.0	11.0	2.0	7.9957	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9816		0			0.0
NC_101774.1_frag_44699_53152	8453	No		5	5	0	Low-quality	Genome-fragment	5.79	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.653	0.453	0.385	0.7	1.0	dsDNAphage	1.0	100.0	0.0	3-8451	1-5	lytic				1.0	1.0	0.0	No terminal repeats			5.0	11.0	0.0	6.5573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9822		0			0.0
NC_101774.1_frag_53152_58338	5186	No		5	4	0	Low-quality	Genome-fragment	3.54	AAI-based (high-confidence)	0.0	1.0				full	0.913	0.913	0.873	0.24	0.987	0.987	lavidaviridae	0.0	100.0	0.0	2-5184	1-5	lytic				1.0	0.9999939799308776	0.0005853916458947	No terminal repeats			5.0	11.0	1.0	6.4114	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9734		0			0.0
NC_101774.1_frag_58338_67251	8913	No		13	9	0	Low-quality	Genome-fragment	6.13	AAI-based (high-confidence)	0.0	1.0				full	0.973	0.32	0.067	0.06	0.207	0.973	dsDNAphage	0.0	69.2	0.0	1-8911	1-13	lytic				1.0	1.0	0.0	No terminal repeats			13.0	11.0	1.0	19.0808	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9813		0			0.0
NC_101774.1_frag_67251_74709	7458	No		12	9	0	Low-quality	Genome-fragment	5.09	AAI-based (high-confidence)	0.0	1.0				full	0.98	0.267	0.207	0.175	0.373	0.98	dsDNAphage	2.0	75.0	0.0	2-7456	1-12	lytic				1.0	1.0	0.0	No terminal repeats			12.0	11.0	2.0	13.5377	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.979		0			0.0
NC_101774.1_frag_74709_81252	6543	No		10	7	0	Low-quality	Genome-fragment	4.49	AAI-based (high-confidence)	0.0	1.0				full	0.947	0.46	0.587	0.13	0.267	0.947	dsDNAphage	0.0	70.0	0.0	2-6542	1-10	lytic				1.0	1.0	0.0	No terminal repeats			10.0	11.0	0.0	12.028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9788		0			0.0
NC_101774.1_frag_81252_89807	8555	No		12	5	0	Low-quality	Genome-fragment	6.15	AAI-based (high-confidence)	0.0	1.0				full	0.973	0.027	0.493	0.02	0.053	0.973	dsDNAphage	1.0	33.3	8.3	3-8553	1-12	lytic				1.0	1.0	0.0	No terminal repeats			12.0	11.0	0.0	5.5774	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9774		0			0.0
NC_101774.1_frag_89807_96467	6660	No		17	6	0	Low-quality	Genome-fragment	4.77	AAI-based (high-confidence)	0.0	1.0				full	0.96	0.56	0.16	0.17	0.107	0.96	dsDNAphage	0.0	29.4	0.0	2-6593	1-17	lytic				1.0	1.0	0.0	No terminal repeats			17.0	11.0	0.0	10.9431	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9806		0			0.0
NC_101774.1_frag_96467_102446	5979	No		16	2	0	Low-quality	Genome-fragment	4.29	AAI-based (high-confidence)	0.0	1.03				full	0.847	0.513	0.38	0.16	0.06	0.847	dsDNAphage	0.0	18.8	0.0	1-5978	1-16	lytic				1.0	0.990363836288452	0.0073079537729435	No terminal repeats			16.0	11.0	0.0	15.1127	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.977		0			0.0
NC_101774.1_frag_102446_110725	8279	No		19	4	0	Low-quality	Genome-fragment	5.9	AAI-based (high-confidence)	0.0	1.0				full	0.947	0.287	0.2	0.065	0.153	0.947	dsDNAphage	0.0	15.8	0.0	3-8278	1-19	lytic				1.0	1.0	0.0	No terminal repeats			19.0	11.0	0.0	10.8764	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9609		0			0.0
NC_101774.1_frag_110725_116467	5742	No		16	7	0	Low-quality	Genome-fragment	4.13	AAI-based (high-confidence)	0.0	1.0				full	0.92	0.52	0.507	0.12	0.107	0.92	dsDNAphage	0.0	31.2	0.0	52-5742	1-16	lytic				1.0	1.0	0.0	No terminal repeats			16.0	11.0	0.0	16.3118	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.979		0			0.0
NC_101774.1_frag_116467_124283	7816	No		19	7	0	Low-quality	Genome-fragment	5.6	AAI-based (high-confidence)	0.0	1.0				full	0.88	0.767	0.433	0.165	0.16	0.88	dsDNAphage	0.0	36.8	0.0	1-7816	1-19	lytic				1.0	1.0	0.0	No terminal repeats			19.0	11.0	0.0	16.2976	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9759		0			0.0
NC_101774.1_frag_124283_133290	9007	No		16	5	0	Low-quality	Genome-fragment	6.12	AAI-based (high-confidence)	0.0	1.0				full	0.987	0.16	0.747	0.19	0.147	0.987	dsDNAphage	0.0	37.5	0.0	26-8856	1-16	lytic				1.0	1.0	0.0	No terminal repeats			16.0	11.0	1.0	12.1966	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9792		0			0.0
NC_101774.1_frag_133290_141178	7888	No		9	4	0	Low-quality	Genome-fragment	5.27	AAI-based (high-confidence)	0.0	1.0				full	0.74	0.573	0.447	0.16	0.247	0.74	dsDNAphage	0.0	55.6	0.0	3-7887	1-9	lytic				1.0	1.0	0.0	No terminal repeats			9.0	11.0	0.0	11.4092	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9785		0			0.0
NC_130243.1_frag_0_8752	8752	No		23	4	0	Low-quality	Genome-fragment	6.25	AAI-based (high-confidence)	0.0	1.03				full	0.933	0.427	0.187	0.18	0.167	0.933	dsDNAphage	0.0	13.0	0.0	356-8381	1-23	lytic				1.0	1.0	0.0	No terminal repeats			23.0	4.0	0.0	21.9967	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9633		0			0.0
NC_130243.1_frag_8752_17048	8296	No		24	8	0	Low-quality	Genome-fragment	5.98	AAI-based (high-confidence)	0.0	1.0				full	0.953	0.867	0.213	0.075	0.073	0.953	dsDNAphage	0.0	25.0	0.0	1-8294	1-24	lytic				1.0	1.0	0.0	No terminal repeats			24.0	11.0	0.0	20.3981	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9786		0			0.0
NC_130243.1_frag_17048_22895	5847	No		14	3	0	Low-quality	Genome-fragment	4.2	AAI-based (high-confidence)	0.0	1.0				full	0.867	0.74	0.367	0.23	0.06	0.867	dsDNAphage	0.0	28.6	0.0	2-5845	1-14	lytic				1.0	0.9999860525131226	0.0007931112621799	No terminal repeats			14.0	11.0	0.0	9.3028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9607		0			0.0
NC_130243.1_frag_22895_32845	9950	No		25	9	0	Low-quality	Genome-fragment	7.1	AAI-based (high-confidence)	0.0	1.01				full	0.94	0.193	0.793	0.185	0.12	0.94	dsDNAphage	0.0	32.0	0.0	2-9949	1-25	lytic				1.0	1.0	0.0	No terminal repeats			25.0	11.0	1.0	18.957	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9812		0			0.0
NC_130243.1_frag_32845_40456	7611	No		11	2	0	Low-quality	Genome-fragment	5.17	AAI-based (high-confidence)	0.0	1.0				full	0.82	0.467	0.18	0.095	0.44	0.82	dsDNAphage	0.0	63.6	0.0	3-7288	1-11	lytic				1.0	0.9999059438705444	0.0015673389228793	No terminal repeats			11.0	11.0	0.0	9.6854	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9756		0			0.0
NC_130243.1_frag_40456_45483	5027	No		4	3	0	Low-quality	Genome-fragment	3.61	AAI-based (high-confidence)	0.0	1.0				full	0.68	0.733	0.333	0.08	0.28	0.733	ssDNA	0.0	25.0	0.0	3642-5027	1-4	lytic				1.0	1.0	0.0	No terminal repeats			4.0	11.0	0.0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9814		0			0.0
NC_130243.1_frag_45483_52148	6665	No		8	7	0	Low-quality	Genome-fragment	4.75	AAI-based (high-confidence)	0.0	1.02				full	1.0	0.64	0.373	0.14	0.793	1.0	dsDNAphage	3.0	87.5	0.0	63-6664	1-8	lytic				1.0	1.0	0.0	No terminal repeats			8.0	11.0	2.0	9.6998	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9786		0			0.0
NC_130243.1_frag_52148_57772	5624	No		7	7	0	Low-quality	Genome-fragment	3.86	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.813	0.233	0.185	0.4	1.0	dsDNAphage	3.0	100.0	0.0	3-5624	1-7	lytic				1.0	0.9999998211860656	0.0002643704207266	No terminal repeats			7.0	11.0	2.0	8.356	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9817		0			0.0
NC_130243.1_frag_57772_63828	6056	No		8	7	0	Low-quality	Genome-fragment	4.13	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.353	0.213	0.13	0.34	0.993	dsDNAphage	3.0	87.5	0.0	1-6054	1-8	lytic				1.0	1.0	0.0	No terminal repeats			8.0	11.0	1.0	12.028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9827		0			0.0
NC_130243.1_frag_63828_69811	5983	No		7	7	0	Low-quality	Genome-fragment	4.0	AAI-based (high-confidence)	0.0	1.0				full	0.973	0.847	0.78	0.09	0.527	0.973	dsDNAphage	5.0	87.5	0.0	2-5982	1-8	lytic				1.0	0.9999047517776488	0.0015673389228793	No terminal repeats			7.0	11.0	2.0	6.4779	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9809		0			0.0
NC_130243.1_frag_69811_78429	8618	No		3	3	0	Low-quality	Genome-fragment	5.99	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.747	0.553	0.23	0.853	1.0	dsDNAphage	3.0	100.0	0.0	3-8618	1-3						0.9997594952583312	0.002152730568774	No terminal repeats			3.0	11.0	0.0	4.3432	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9809		0			0.0
NC_130243.1_frag_78429_86511	8082	No		8	7	0	Low-quality	Genome-fragment	5.52	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.533	0.86	0.08	0.26	1.0	dsDNAphage	6.0	75.0	0.0	1-8081	1-8	lytic				1.0	0.9999998211860656	0.0002643704207266	No terminal repeats			8.0	11.0	1.0	10.8667	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9816		0			0.0
NC_130243.1_frag_86511_92686	6175	No		4	4	0	Low-quality	Genome-fragment	4.2	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.807	0.64	0.315	0.467	1.0	dsDNAphage	4.0	100.0	0.0	3-6174	1-4	lytic				1.0	1.0	0.0	No terminal repeats			4.0	11.0	1.0	4.839	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9799		0			0.0
NC_130243.1_frag_92686_100776	8090	No		7	6	0	Low-quality	Genome-fragment	5.53	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.6	0.567	0.245	0.56	0.993	dsDNAphage	1.0	100.0	0.0	3-8088	1-7	lytic				1.0	1.0	0.0	No terminal repeats			7.0	11.0	1.0	11.2362	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9828		0			0.0
NC_130243.1_frag_100776_109913	9137	No		15	11	0	Low-quality	Genome-fragment	6.28	AAI-based (high-confidence)	0.0	1.0				full	0.987	0.787	0.46	0.06	0.2	0.987	dsDNAphage	0.0	73.3	0.0	2-9137	1-15	lytic				1.0	1.0	0.0	No terminal repeats			15.0	11.0	2.0	23.22	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9774		0			0.0
NC_130243.1_frag_109913_115134	5221	No		5	4	0	Low-quality	Genome-fragment	3.61	AAI-based (high-confidence)	0.0	1.0				full	0.72	0.847	0.527	0.25	0.733	0.847	ssDNA	0.0	100.0	0.0	1-5219	1-5	lytic				1.0	1.0	0.0	No terminal repeats			5.0	11.0	1.0	6.8832	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9812		0			0.0
NC_130243.1_frag_115134_122838	7704	No		12	9	0	Low-quality	Genome-fragment	5.26	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.26	0.387	0.155	0.427	0.993	dsDNAphage	2.0	75.0	0.0	2-7703	1-12	lytic				1.0	1.0	0.0	No terminal repeats			12.0	11.0	1.0	15.256	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9814		0			0.0
NC_130243.1_frag_122838_132351	9513	No		10	8	0	Low-quality	Genome-fragment	6.83	AAI-based (high-confidence)	0.0	1.0				full	0.987	0.547	0.68	0.12	0.893	0.987	dsDNAphage	1.0	80.0	0.0	3-9391	1-10	lytic				1.0	1.0	0.0	No terminal repeats			10.0	11.0	0.0	12.4506	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.982		0			0.0
NC_130243.1_frag_132351_139397	7046	No		20	4	0	Low-quality	Genome-fragment	5.05	AAI-based (high-confidence)	0.0	1.0				full	0.84	0.12	0.253	0.165	0.027	0.84	dsDNAphage	0.0	15.0	5.0	1-7046	1-20	lytic				1.0	1.0	0.0	No terminal repeats			20.0	11.0	0.0	5.7883	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae	0.9763		0			0.0
