Contig	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	ckv_partial	ckv_nucl_range	vs2_region	vs2_dsDNAphage	vs2_ssDNA	vs2_NCLDV	vs2_RNA	vs2_lavidaviridae	vs2_max_score	vs2_max_score_group	vs2_hallmark	vs2_viral	vs2_cellular	vs2_nucl_range	vs2_orf_range	vb_lifestyle	vb_partial	vb_nucl_range	vb_prot_range	vb_isPhage	dvf_v_score	dvf_pvalue	gn_topology	gn_coordinates	gn_partial	gn_genes	gn_genetic_code	gn_hallmarks	gn_marker_enrichment	gn_taxonomy	gn_v_score	gn_fdr	is_provirus	provirus_range	provirus_source	host_rate
NC_061444.1_frag_172332_187377	15045	No		22	1	0	Low-quality	Genome-fragment	5.68	AAI-based (high-confidence)	0.0	1.0				full	0.907	0.407	0.48	0.42	0.227	0.907	dsDNAphage	0.0	27.3	0.0	2-13147	1-21	lytic				1.0	0.9985257387161256	0.0042299267316262	No terminal repeats			22.0	11.0	0.0	29.2052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9823		0			0.0
NC_061444.1_frag_187377_203512	16135	No		23	3	1	Low-quality	Genome-fragment	6.09	AAI-based (high-confidence)	0.0	1.0				full	0.853	0.04	0.067	0.015	0.167	0.853	dsDNAphage	0.0	47.8	4.3	64-16135	1-23	lytic				1.0	0.9972143173217772	0.005098572399728	No terminal repeats			23.0	11.0	0.0	36.0058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9823		0			0.0
NC_061444.1_frag_203512_215773	12261	No		16	2	0	Low-quality	Genome-fragment	4.62	AAI-based (high-confidence)	0.0	1.0				full	0.907	0.647	0.533	0.465	0.327	0.907	dsDNAphage	0.0	23.5	0.0	1-12261	1-17	lytic				1.0	0.999962329864502	0.0010574816829065	No terminal repeats			16.0	11.0	0.0	16.4212	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9826		0			0.0
NC_061444.1_frag_215773_228324	12551	No		25	1	1	Low-quality	Genome-fragment	4.73	AAI-based (high-confidence)	0.0	1.0				full	0.893	0.187	0.373	0.4	0.1	0.893	dsDNAphage	0.0	16.0	0.0	1-12477	1-25	lytic				1.0	0.999996542930603	0.0005098572399728	No terminal repeats			25.0	11.0	0.0	32.912	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.983		0			0.0
NC_061444.1_frag_228324_247250	18926	No		29	0	0	Low-quality	Genome-fragment	7.13	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	0.76	0.027	0.193	0.005	0.007	0.76	dsDNAphage	0.0	10.0	3.3	3-18926	1-30	lytic				1.0	0.9995344877243042	0.0028325402220711	No terminal repeats			29.0	11.0	0.0	41.247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9832		0			0.0
NC_061444.1_frag_247250_259804	12554	No		13	0	0	Low-quality	Genome-fragment	4.74	AAI-based (high-confidence)	0.0	1.01	no viral genes detected			full	0.913	0.147	0.36	0.355	0.307	0.913	dsDNAphage	0.0	23.1	0.0	1-12554	1-13	lytic				1.0	0.9999359250068665	0.0013218521036332	No terminal repeats			13.0	11.0	0.0	19.2564	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9832		0			0.0
NC_071153.1_frag_0_17370	17370	No		38	19	0	Low-quality	Genome-fragment	36.89	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.773	0.4	0.03	0.26	1.0	dsDNAphage	5.0	59.0	0.0	1-17370	1-39	lytic				1.0	0.575681209564209	0.0449996223279703	No terminal repeats			38.0	11.0	5.0	48.2926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.979		0			0.0
NC_071153.1_frag_17370_28156	10786	No		18	12	0	Low-quality	Genome-fragment	22.97	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.853	0.693	0.045	0.627	1.0	dsDNAphage	2.0	73.7	0.0	1-10785	1-19	lytic				1.0	0.6227227449417114	0.0397688647178789	No terminal repeats			18.0	11.0	5.0	22.7155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9796		0			0.0
NC_071153.1_frag_28156_44428	16272	No		23	16	0	Low-quality	Genome-fragment	34.62	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.16	0.447	0.03	0.427	1.0	dsDNAphage	3.0	73.9	0.0	3-16270	1-23	lytic				1.0	0.54857337474823	0.0490407130447919	No terminal repeats			23.0	11.0	2.0	24.6898	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9786		0			0.0
NC_077212.1_frag_0_14280	14280	No		26	3	0	Low-quality	Genome-fragment	40.07	AAI-based (high-confidence)	0.0	1.0				full	0.987	0.12	0.687	0.08	0.387	0.987	dsDNAphage	1.0	25.0	3.6	2-14114	1-28	lytic				1.0	0.9999997615814208	0.0002643704207266	No terminal repeats			26.0	11.0	1.0	8.175	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9769		0			0.0
NC_077212.1_frag_14280_24547	10267	No		22	2	0	Low-quality	Genome-fragment	28.88	AAI-based (medium-confidence)	0.0	1.0				full	0.753	0.18	0.2	0.265	0.0	0.753	dsDNAphage	0.0	9.1	4.5	18-10071	1-22						0.999996304512024	0.0005287408414532	No terminal repeats			22.0	11.0	0.0	8.133	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9705		0			0.0
NC_077212.1_frag_24547_34548	10001	No		12	0	0	Low-quality	Genome-fragment	26.31	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	0.713	0.507	0.807	0.29	0.96	0.96	lavidaviridae	0.0	25.0	0.0	1-9999	1-12						0.9999945163726808	0.0005665080444142	No terminal repeats			12.0	11.0	0.0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9805		0			0.0
NC_070834.1_frag_0_11834	11834	No		18	9	0	Low-quality	Genome-fragment	22.61	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.693	0.373	0.035	0.2	1.0	dsDNAphage	4.0	50.0	0.0	55-11834	1-18	lytic				1.0	0.624823808670044	0.0396933303119571	No terminal repeats			18.0	11.0	6.0	28.0357	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9832		0			0.0
NC_070834.1_frag_11834_29758	17924	No		27	12	0	Low-quality	Genome-fragment	35.54	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.0	0.493	0.0	0.007	1.0	dsDNAphage	2.0	29.6	3.7	1-17924	1-27	lysogenic				1.0	0.7541283369064331	0.029024095475489	No terminal repeats			27.0	11.0	1.0	26.1086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9772		0			0.0
NC_070834.1_frag_29758_42000	12242	No		26	8	0	Low-quality	Genome-fragment	23.19	AAI-based (high-confidence)	0.0	1.0				full	0.907	0.053	0.08	0.015	0.353	0.907	dsDNAphage	0.0	38.5	7.7	457-12241	1-26	lytic				1.0	0.628781259059906	0.0393156582823476	No terminal repeats			26.0	11.0	2.0	17.2628	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9605		0			0.0
NC_062745.1_frag_0_14866	14866	No		16	3	0	Low-quality	Genome-fragment	31.15	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.533	0.947	0.095	0.967	1.0	dsDNAphage	7.0	56.2	0.0	31-14820	1-16	lytic				1.0	0.9722208976745604	0.0104426316187023	No terminal repeats			16.0	11.0	3.0	15.4626	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.977		0			0.0
NC_062745.1_frag_14866_29130	14264	No		27	6	0	Low-quality	Genome-fragment	29.94	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.24	0.84	0.175	0.92	1.0	dsDNAphage	1.0	59.3	0.0	1-14262	1-27	lytic				1.0	0.9997172355651855	0.0022849157791373	No terminal repeats			27.0	11.0	0.0	18.2131	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9785		0			0.0
NC_062745.1_frag_29130_43115	13985	No		25	3	0	Low-quality	Genome-fragment	29.34	AAI-based (high-confidence)	0.0	1.0				full	0.64	0.04	0.28	0.005	0.487	0.64	dsDNAphage	0.0	21.7	8.7	2-13984	1-27	lytic				1.0	0.9934446811676024	0.0066470277211269	No terminal repeats			25.0	11.0	0.0	12.7671	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9127		0			0.0
NC_076691.1_frag_0_14480	14480	No		2	0	0	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4154836237430572	0.0927751340735705	No terminal repeats			2.0	11.0	0.0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales;Hypoviridae	0.9606		0			0.0
NC_076964.1_frag_0_19180	19180	No		14	11	0	Low-quality	Genome-fragment	12.99	AAI-based (high-confidence)	0.0	1.0				full	0.567	0.293	0.073	0.065	0.553	0.567	dsDNAphage	0.0	91.7	0.0	138-19180	1-14						0.0462102368474006	0.2398595060049852	No terminal repeats			14.0	11.0	10.0	20.6194	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9464		0			0.0
NC_076964.1_frag_19180_35391	16211	No		10	8	0	Low-quality	Genome-fragment	11.24	AAI-based (high-confidence)	0.0	1.0																						0.0335815474390983	0.2608203036483118	No terminal repeats			10.0	11.0	4.0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.8871		0			0.0
NC_076964.1_frag_35391_50569	15178	No		7	6	0	Low-quality	Genome-fragment	10.55	AAI-based (high-confidence)	0.0	1.0				full	0.667	0.367	0.087	0.185	0.813	0.813	lavidaviridae	0.0	85.7	0.0	2-15176	1-7						0.0529606714844703	0.2305687740765918	No terminal repeats			7.0	11.0	5.0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9108		0			0.0
NC_076964.1_frag_50569_67802	17233	No		7	6	0	Low-quality	Genome-fragment	11.78	AAI-based (high-confidence)	0.0	1.0				full	0.673	0.293	0.047	0.145	0.853	0.853	lavidaviridae	0.0	85.7	0.0	21-17232	1-7						0.1805669665336609	0.1535803308406979	No terminal repeats			7.0	11.0	4.0	12.028	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.8617		0			0.0
NC_076964.1_frag_67802_87776	19974	No		11	11	0	Low-quality	Genome-fragment	14.0	AAI-based (high-confidence)	0.0	1.0				full	0.673	0.26	0.44	0.07	0.733	0.733	lavidaviridae	0.0	90.9	0.0	3-19087	1-11						0.1278765499591827	0.1746921972958682	No terminal repeats			11.0	11.0	9.0	17.1828	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9222		0			0.0
NC_076964.1_frag_87776_105207	17431	No		12	12	0	Low-quality	Genome-fragment	12.14	AAI-based (high-confidence)	0.0	1.0				full	0.507	0.207	0.2	0.055	0.313	0.507	dsDNAphage	0.0	75.0	0.0	3-17250	1-12						0.0934385582804679	0.1936513331822645	No terminal repeats			12.0	11.0	6.0	17.1815	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9473		0			0.0
NC_076964.1_frag_105207_116629	11422	No		7	5	0	Low-quality	Genome-fragment	7.65	AAI-based (high-confidence)	0.0	1.03				full	0.607	0.14	0.407	0.05	0.753	0.753	lavidaviridae	0.0	71.4	14.3	3-11421	1-7						0.3193181157112121	0.1146612281894402	No terminal repeats			7.0	11.0	3.0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9251		0			0.0
NC_076964.1_frag_116629_129264	12635	No		10	7	0	Low-quality	Genome-fragment	8.46	AAI-based (high-confidence)	0.0	1.01				full	0.5	0.22	0.34	0.1	0.793	0.793	lavidaviridae	0.0	70.0	0.0	3-12635	1-10						0.0429689884185791	0.2447692423899086	No terminal repeats			10.0	11.0	5.0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9445		0			0.0
NC_076964.1_frag_129264_140722	11458	No		9	6	0	Low-quality	Genome-fragment	7.56	AAI-based (high-confidence)	0.0	1.0				full	0.767	0.193	0.12	0.085	0.887	0.887	lavidaviridae	0.0	66.7	0.0	1-9570	1-9						0.0995047986507415	0.189969030893572	No terminal repeats			9.0	11.0	4.0	12.028	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae	0.9721		0			0.0
NC_069147.1_frag_0_12944	12944	No		15	14	0	Low-quality	Genome-fragment	30.46	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.3	0.207	0.065	0.48	1.0	dsDNAphage	2.0	93.3	0.0	3-12943	1-15	lytic				1.0	0.9296138286590576	0.0155789712213913	No terminal repeats			15.0	11.0	3.0	22.1998	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9827		0			0.0
NC_069147.1_frag_12944_26527	13583	No		30	20	0	Low-quality	Genome-fragment	32.02	AAI-based (high-confidence)	0.0	1.0				full	0.987	0.46	0.273	0.04	0.167	0.987	dsDNAphage	3.0	66.7	0.0	3-13581	1-30	lytic				1.0	0.8919163942337036	0.0183170934360601	No terminal repeats			30.0	11.0	1.0	36.4875	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9802		0			0.0
NC_069147.1_frag_26527_37071	10544	No		18	16	0	Low-quality	Genome-fragment	24.47	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.26	0.313	0.045	0.347	1.0	dsDNAphage	9.0	94.4	0.0	2-10544	1-18	lytic				1.0	0.9999935626983644	0.0005853916458947	No terminal repeats			18.0	11.0	6.0	24.4798	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9819		0			0.0
NC_070909.1_frag_0_18097	18097	No		26	22	0	Medium-quality	Genome-fragment	52.92	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.013	0.1	0.0	0.007	0.993	dsDNAphage	16.0	76.9	19.2	162-18097	1-26	lytic				1.0	0.1676963120698928	0.1579802099856484	No terminal repeats			26.0	11.0	20.0	32.1024	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.977		0			0.0
NC_070909.1_frag_18097_28145	10048	No		13	8	0	Low-quality	Genome-fragment	28.94	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.007	0.48	0.0	0.187	1.0	dsDNAphage	3.0	69.2	7.7	1-10048	1-13	lysogenic				1.0	0.1552543044090271	0.1628521791676108	No terminal repeats			13.0	11.0	5.0	15.7766	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9684		0			0.0
NC_062778.1_frag_0_12970	12970	No		10	0	0	Low-quality	Genome-fragment	14.12	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	0.973	0.553	0.873	0.2	0.967	0.973	dsDNAphage	0.0	90.0	0.0	1-12969	1-10						0.9945147037506104	0.006212704887076	No terminal repeats			10.0	11.0	0.0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.979		0			0.0
NC_062778.1_frag_12970_30030	17060	No		2	0	0	Low-quality	Genome-fragment	18.57	AAI-based (high-confidence)	0.0	1.0	no viral genes detected																					0.9762099981307985	0.0097628219654052	No terminal repeats			2.0	11.0	0.0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9741		0			0.0
NC_062778.1_frag_30030_47720	17690	No		22	4	0	Low-quality	Genome-fragment	19.21	AAI-based (high-confidence)	0.0	1.0				full	0.927	0.727	0.86	0.16	1.0	1.0	lavidaviridae	0.0	77.3	0.0	2-17688	1-22	lytic				1.0	0.6571712493896484	0.0365586524661983	No terminal repeats			22.0	11.0	0.0	23.5315	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9733		0			0.0
NC_062778.1_frag_47720_62971	15251	No		26	1	0	Low-quality	Genome-fragment	16.6	AAI-based (high-confidence)	0.0	1.0				full	0.787	0.553	0.9	0.055	0.993	0.993	lavidaviridae	0.0	26.7	0.0	2-14559	1-28	lytic				1.0	0.4524320662021637	0.0829178941007629	No terminal repeats			26.0	11.0	0.0	11.9363	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9586		0			0.0
NC_062778.1_frag_62971_79764	16793	No		20	1	0	Low-quality	Genome-fragment	17.98	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.453	0.84	0.17	0.96	1.0	dsDNAphage	2.0	90.0	0.0	10-16765	1-20	lytic				1.0	0.9988590478897096	0.0037767202960948	No terminal repeats			20.0	11.0	3.0	27.0808	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9824		0			0.0
NC_062778.1_frag_79764_89984	10220	No		9	0	0	Low-quality	Genome-fragment	11.13	AAI-based (high-confidence)	0.0	1.0	no viral genes detected			full	0.873	0.553	0.967	0.245	0.987	0.987	lavidaviridae	0.0	66.7	0.0	2-10219	1-9						0.9998778104782104	0.0017750585391645	No terminal repeats			9.0	11.0	0.0	11.2997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	0.9785		0			0.0
NC_073591.1_frag_0_18536	18536	No		24	13	0	Low-quality	Genome-fragment	43.59	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.38	0.467	0.1	0.287	1.0	dsDNAphage	6.0	50.0	0.0	91-18534	1-24	lytic				1.0	0.7879411578178406	0.0262482060578593	No terminal repeats			24.0	11.0	7.0	28.1443	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9811		0			0.0
NC_073591.1_frag_18536_28834	10298	No		14	3	0	Low-quality	Genome-fragment	24.25	AAI-based (high-confidence)	0.0	1.0				full	0.967	0.0	0.433	0.0	0.033	0.967	dsDNAphage	3.0	28.6	7.1	2-9949	1-14	lysogenic				1.0	0.5225446820259094	0.0537993806178714	No terminal repeats			14.0	11.0	0.0	15.2059	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9642		0			0.0
NC_073591.1_frag_28834_39649	10815	No		23	3	0	Low-quality	Genome-fragment	25.43	AAI-based (high-confidence)	0.0	1.0				full	0.98	0.093	0.427	0.03	0.1	0.98	dsDNAphage	0.0	17.4	0.0	10-10813	1-23	lysogenic				1.0	0.4538550078868866	0.0824646876652315	No terminal repeats			23.0	11.0	0.0	7.4255	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.8958		0			0.0
NC_062748.1_frag_0_19846	19846	No		28	4	0	Low-quality	Genome-fragment	45.97	AAI-based (high-confidence)	0.0	1.0				full	1.0	0.4	0.933	0.215	0.893	1.0	dsDNAphage	2.0	50.0	0.0	1-19846	1-28	lytic				1.0	0.9999474883079528	0.0011707832917894	No terminal repeats			28.0	11.0	1.0	19.2964	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.98		0			0.0
NC_062748.1_frag_19846_39271	19425	No		48	11	1	Low-quality	Genome-fragment	44.99	AAI-based (high-confidence)	0.0	1.0				full	0.993	0.82	0.907	0.095	0.98	0.993	dsDNAphage	1.0	44.7	0.0	1-19425	1-47	lytic				1.0	0.9987796545028688	0.0039089055064581	No terminal repeats			48.0	11.0	5.0	32.5473	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9797		0			0.0
NC_066642.1_frag_0_17994	17994	No		23	13	0	Low-quality	Genome-fragment	8.24	AAI-based (high-confidence)	0.0	1.0				full	0.493	0.047	0.813	0.17	0.58	0.813	NCLDV	0.0	34.8	4.3	400-17913	1-23						0.9658441543579102	0.0115001133016088	No terminal repeats			23.0	11.0	4.0	8.5914	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.978		0			0.0
NC_066642.1_frag_17994_33203	15209	No		24	18	0	Low-quality	Genome-fragment	7.19	AAI-based (high-confidence)	0.0	1.0				full	0.527	0.04	0.853	0.02	0.593	0.853	NCLDV	0.0	45.8	8.3	2-15207	1-24						0.996186375617981	0.0057028476471032	No terminal repeats			24.0	11.0	7.0	13.7463	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.9807		0			0.0
NC_066642.1_frag_33203_52899	19696	No		25	16	0	Low-quality	Genome-fragment	9.36	AAI-based (high-confidence)	0.0	1.0				full	0.393	0.06	0.907	0.055	0.327	0.907	NCLDV	0.0	44.0	0.0	165-19695	1-25						0.9493081569671632	0.0137850290807462	No terminal repeats			25.0	11.0	11.0	25.7742	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.9815		0			0.0
NC_066642.1_frag_52899_71994	19095	No		19	16	0	Low-quality	Genome-fragment	9.2	AAI-based (high-confidence)	0.0	1.0				full	0.72	0.353	1.0	0.06	0.84	1.0	NCLDV	0.0	73.7	0.0	3-19093	1-19						0.9731247425079346	0.0101971447994561	No terminal repeats			19.0	11.0	15.0	25.7742	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.9812		0			0.0
NC_066642.1_frag_71994_85701	13707	No		18	14	0	Low-quality	Genome-fragment	6.59	AAI-based (high-confidence)	0.0	1.0				full	0.58	0.313	0.993	0.075	0.72	0.993	NCLDV	0.0	68.4	0.0	2-13707	1-19						0.9668363332748412	0.0114245788956869	No terminal repeats			18.0	11.0	11.0	23.7642	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.981		0			0.0
NC_066642.1_frag_85701_102974	17273	No		18	18	0	Low-quality	Genome-fragment	8.86	AAI-based (high-confidence)	0.0	1.0				full	0.513	0.267	0.953	0.03	0.6	0.953	NCLDV	0.0	77.8	0.0	1-17272	1-18						0.9191018342971802	0.0164098496865322	No terminal repeats			18.0	11.0	13.0	22.3377	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.9815		0			0.0
NC_066642.1_frag_102974_114752	11778	No		12	10	0	Low-quality	Genome-fragment	6.06	AAI-based (high-confidence)	0.0	1.0				full	0.66	0.307	0.94	0.08	0.76	0.94	NCLDV	1.0	66.7	0.0	122-11776	1-12						0.9880502223968506	0.0078555782158773	No terminal repeats			12.0	11.0	6.0	12.0255	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.9797		0			0.0
NC_066642.1_frag_114752_131001	16249	No		17	16	0	Low-quality	Genome-fragment	8.36	AAI-based (high-confidence)	0.0	1.0				full	0.767	0.267	1.0	0.04	0.987	1.0	NCLDV	2.0	76.5	0.0	2-16247	1-17						0.9338173866271972	0.0152579499962232	No terminal repeats			17.0	11.0	9.0	25.7742	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.9814		0			0.0
NC_066642.1_frag_131001_145154	14153	No		15	15	0	Low-quality	Genome-fragment	7.2	AAI-based (high-confidence)	0.0	1.0				full	0.773	0.433	1.0	0.065	0.887	1.0	NCLDV	0.0	86.7	0.0	2-14151	1-15						0.904228687286377	0.0174295641664778	No terminal repeats			15.0	11.0	12.0	22.3377	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.982		0			0.0
NC_066642.1_frag_145154_157234	12080	No		15	14	0	Low-quality	Genome-fragment	5.72	AAI-based (high-confidence)	0.0	1.0				full	0.513	0.16	0.72	0.0	0.453	0.72	NCLDV	0.0	73.3	6.7	2-12019	1-15						0.887884259223938	0.0186947654656696	No terminal repeats			15.0	11.0	9.0	20.428	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.9827		0			0.0
NC_066642.1_frag_157234_172901	15667	No		21	14	0	Low-quality	Genome-fragment	7.43	AAI-based (high-confidence)	0.0	1.0				full	0.62	0.133	1.0	0.035	0.827	1.0	NCLDV	0.0	57.1	4.8	3-15667	1-21						0.9195463061332704	0.0163909660850517	No terminal repeats			21.0	11.0	8.0	18.9011	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.9806		0			0.0
NC_066642.1_frag_172901_184540	11639	No		18	11	0	Low-quality	Genome-fragment	5.58	AAI-based (high-confidence)	0.0	1.0				full	0.287	0.08	0.727	0.185	0.5	0.727	NCLDV	0.0	44.4	5.6	1-11639	1-18						0.9195232391357422	0.0163909660850517	No terminal repeats			18.0	11.0	5.0	10.3097	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.9813		0			0.0
NC_066642.1_frag_184540_201672	17132	No		12	12	0	Low-quality	Genome-fragment	8.01	AAI-based (high-confidence)	0.0	1.0				full	0.533	0.16	0.96	0.06	0.673	0.96	NCLDV	0.0	58.3	0.0	1-17130	1-12						0.9977207183837892	0.0048342019790014	No terminal repeats			12.0	11.0	4.0	8.5914	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.9804		0			0.0
NC_066642.1_frag_201672_212337	10665	No		10	7	0	Low-quality	Genome-fragment	4.87	AAI-based (high-confidence)	0.0	1.0				full	0.46	0.033	0.807	0.03	0.72	0.807	NCLDV	0.0	40.0	0.0	2-10562	1-10						0.9633446335792542	0.0118400181282574	No terminal repeats			10.0	11.0	2.0	5.1548	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.9794		0			0.0
NC_063383.1_frag_0_18322	18322	No		19	16	0	Low-quality	Genome-fragment	8.44	AAI-based (high-confidence)	0.0	1.01				full	0.413	0.08	0.9	0.025	0.793	0.9	NCLDV	0.0	50.0	5.0	439-18321	1-20						0.9946263432502748	0.0061560540826346	No terminal repeats			19.0	11.0	6.0	12.028	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.9812		0			0.0
NC_063383.1_frag_18322_30847	12525	No		14	11	0	Low-quality	Genome-fragment	5.94	AAI-based (high-confidence)	0.0	1.0				full	0.36	0.053	0.873	0.12	0.487	0.873	NCLDV	0.0	50.0	0.0	3-12524	1-14						0.9634156227111816	0.0118211345267769	No terminal repeats			14.0	11.0	5.0	10.3097	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae	0.9814		0			0.0
