Contig	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	ckv_partial	ckv_nucl_range	vs2_region	vs2_dsDNAphage	vs2_ssDNA	vs2_NCLDV	vs2_RNA	vs2_lavidaviridae	vs2_max_score	vs2_max_score_group	vs2_hallmark	vs2_viral	vs2_cellular	vs2_nucl_range	vs2_orf_range	vb_lifestyle	vb_partial	vb_nucl_range	vb_prot_range	vb_isPhage	dvf_v_score	dvf_pvalue	gn_topology	gn_coordinates	gn_partial	gn_genes	gn_genetic_code	gn_hallmarks	gn_marker_enrichment	gn_taxonomy	gn_v_score	gn_fdr	is_provirus	provirus_range	provirus_source	host_rate
NZ_CP151803.1_0-7588365:0-7588365_frag_5010039_5018056	8017	No		9	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1376589685678482	0.1706888737820077											0			0.0
NZ_CP151803.1_0-7588365:0-7588365_frag_5347238_5355025	7787	No		9	1	0	Low-quality	Genome-fragment	11.34	HMM-based (lower-bound)	0.0	1.0				full	1.0	0.507	0.64	0.265	0.88	1.0	dsDNAphage	1.0	55.6	0.0	2-7613	1-9	lytic				1.0	0.42829629778862	0.0896404562278117	No terminal repeats			9.0	11.0	2.0	7.918	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	0.9508		0			0.0
NZ_CP151803.1_0-7588365:0-7588365_frag_6803535_6813450	9915	No		10	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2541021406650543	0.1311654958833748											0			0.0
NZ_CP151803.1_0-7588365:0-7588365_frag_6857768_6866059	8291	No		7	0	5	Low-quality	Genome-fragment	5.37	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.1114623099565506	0.1830009819472769											0			0.0
NZ_CP151803.1_0-7588365:0-7588365_frag_7466832_7474223	7391	No		8	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1565229892730713	0.1621534859128333											0			0.0
NZ_CP151803.1_0-7588365:0-7588365_frag_7517293_7524417	7124	No		8	0	3	Low-quality	Genome-fragment	6.93	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.0682912468910217	0.213856786766372											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_160330_166960	6630	No		7	0	2	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.006465938873589	0.3740652617267165											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_626164_632843	6679	No		10	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0365586653351783	0.2554762444293376											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_662272_668124	5852	No		5	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0833591893315315	0.2008837525492862											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_833343_840077	6734	No		4	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0566518083214759	0.2265843341642118											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_1014631_1021555	6924	No		8	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0428638495504856	0.2449014276002719											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_1141958_1149038	7080	No		8	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.014925941824913	0.3149218218898708											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_1834023_1841191	7168	No		7	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0346377044916152	0.2590074779061863											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_1871047_1879869	8822	No		10	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0469808354973793	0.2385565375028325											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_1916364_1923771	7407	No		4	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0662248730659484	0.216085051741068											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_2089940_2096564	6624	No		8	0	3	Not-determined	Genome-fragment			0.0	1.04	no viral genes detected																					0.0066625196486711	0.372176901578669											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_2096564_2105755	9191	No		9	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0266276374459266	0.2757383488178865											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_2792114_2801363	9249	No		11	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0553924292325973	0.2279439534708059											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_2820508_2826714	6206	No		7	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0354849733412265	0.2574212553818264											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_3200392_3207341	6949	No		7	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0347101166844368	0.2588564090943425											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_3376234_3383364	7130	No		7	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0357357859611511	0.257005816149256											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_3976481_3982793	6312	No		7	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.010515172034502	0.3400181282574213											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_4860751_4870502	9751	No		8	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0788931921124458	0.2045471712364982											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_4904122_4912036	7914	No		10	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.013061573728919	0.3239481833975375											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_5091587_5100284	8697	No		6	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1385866552591323	0.1701790165420349											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_5239349_5248042	8693	No		9	0	3	Not-determined	Genome-fragment			0.0	1.14	no viral genes detected			full	0.18	0.0	0.393	0.17	0.607	0.607	lavidaviridae	0.0	11.1	0.0	3-8693	1-9						0.3288629055023193	0.1126973336354709											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_5260085_5267759	7674	No		6	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0130556710064411	0.324004834201979											0			0.0
NZ_CP151838.1_0-5528883:0-5528883_frag_5411552_5416593	5041	No		9	0	0	Not-determined	Genome-fragment			0.0	1.02	no viral genes detected																					0.2143233269453048	0.1420046831331671											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_75539_82240	6701	No		7	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0877269208431243	0.197692423899086											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_652005_657701	5696	No		8	0	8	Low-quality	Genome-fragment	3.77	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.6814098954200745	0.0347269431225923											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_1590066_1598141	8075	No		6	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4763529896736145	0.0752511518996903											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_1622561_1629251	6690	No		9	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0436823666095733	0.2435229246921973											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_1785532_1791242	5710	No		7	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1200372129678726	0.1788088224186116											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_2209294_2216925	7631	No		7	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2436631768941879	0.1339791525039655											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_2694615_2703816	9201	No		10	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.07717265188694	0.2058312561371705											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_2984485_2993650	9165	No		5	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3040685057640075	0.1183057632751718											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_3155189_3162072	6883	No		3	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.48294198513031	0.0727396329027872											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_3475971_3482308	6337	No		7	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5060856342315674	0.0585958153939119											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_3634880_3640169	5289	No		5	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1511808931827545	0.1641551476697635											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_3787613_3797050	9437	No		9	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0537231266498565	0.2296812448070096											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_3891829_3901226	9397	No		9	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5634533762931824	0.0465103104464083											0			0.0
NZ_CP151840.1_0-4545269:0-4545269_frag_4488323_4496156	7833	No		7	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3254081010818481	0.1135093284991313											0			0.0
NZ_CP151919.1_0-636083:0-636083_frag_220248_228641	8393	No		10	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0223089940845966	0.2873517637283783											0			0.0
NZ_CP151919.1_2082810-3684480:0-1601670_frag_212731_219605	6874	No		9	0	6	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.0150196198374032	0.3144497318528589											0			0.0
NZ_CP151919.1_2082810-3684480:0-1601670_frag_912218_917339	5121	No		6	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0026528970338404	0.4394591736535992											0			0.0
NZ_CP151919.1_2082810-3684480:0-1601670_frag_1297062_1304150	7088	No		7	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0069615240208804	0.3690422237329103											0			0.0
NZ_CP151919.1_2082810-3684480:0-1601670_frag_1496553_1506406	9853	No		9	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0694659054279327	0.2129503738953093											0			0.0
NZ_CP151919.1_3714783-4781556:0-1066773_frag_759666_765868	6202	No		8	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0849192291498184	0.1995996676486139											0			0.0
NZ_CP151919.1_669564-2050730:0-1381166_frag_852286_861714	9428	No		11	0	10	Not-determined	Genome-fragment			0.0	1.02	no viral genes detected																					0.0308727025985717	0.2661077120628446											0			0.0
NZ_CP151919.1_669564-2050730:0-1381166_frag_1013595_1020188	6593	No		7	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0467563830316066	0.2389719767354029											0			0.0
NZ_CP151964.1_0-2649980:0-2649980_frag_0_7186	7186	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1919727623462677	0.149482589319435											0			0.0
NZ_CP151964.1_0-2649980:0-2649980_frag_234980_244059	9079	No		9	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0660503804683685	0.2162361205529118											0			0.0
NZ_CP151964.1_0-2649980:0-2649980_frag_708927_714640	5713	No		5	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1189482808113098	0.1791864944482211											0			0.0
NZ_CP151964.1_0-2649980:0-2649980_frag_1798869_1807734	8865	No		4	0	1	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0819959789514541	0.2020356522395951											0			0.0
NZ_CP151964.1_0-2649980:0-2649980_frag_1918619_1925975	7356	No		5	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3264081478118896	0.113377143288768											0			0.0
NZ_CP151964.1_0-2649980:0-2649980_frag_2171863_2180942	9079	No		6	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4406006336212158	0.0860903391494826											0			0.0
NZ_CP151964.1_0-2649980:0-2649980_frag_2199040_2204445	5405	No		5	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0101084467023611	0.3433227585165043											0			0.0
NZ_CP151964.1_0-2649980:0-2649980_frag_2637237_2645293	8056	Yes	6174.0	16	2	3	Low-quality	Genome-fragment	11.83	HMM-based (lower-bound)	23.36	1.0		fragment_1	1883-8056	full	0.607	0.007	0.687	0.0	0.007	0.687	NCLDV	0.0	33.3	6.7	3-8054	1-15						0.4603384435176849	0.0808973487423521											1	1883-8056	CheckV	0.23361469712015892
NZ_CP151964.1_2673724-3882947:0-1209223_frag_95604_104921	9317	No		9	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1521203517913818	0.1637774756401541											0			0.0
NZ_CP151969.1_0-3434567:0-3434567_frag_132108_141316	9208	No		9	0	7	Low-quality	Genome-fragment	4.96	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.0475381985306739	0.2376878918347307											0			0.0
NZ_CP151969.1_0-3434567:0-3434567_frag_203662_213371	9709	No		12	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0549396015703678	0.2284915779137397											0			0.0
NZ_CP151969.1_0-3434567:0-3434567_frag_828703_838547	9844	No		13	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0377822741866111	0.2532857466576025											0			0.0
NZ_CP151969.1_0-3434567:0-3434567_frag_929837_936344	6507	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0151753146201372	0.3137699221995619											0			0.0
NZ_CP151969.1_0-3434567:0-3434567_frag_1586723_1592334	5611	No		4	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0338765680789947	0.2602537956038975											0			0.0
NZ_CP151969.1_0-3434567:0-3434567_frag_2300232_2306920	6688	No		3	0	1	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0320510119199752	0.263577309464461											0			0.0
NZ_CP151969.1_0-3434567:0-3434567_frag_2472635_2481247	8612	No		8	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0187052823603153	0.2994561522773623											0			0.0
NZ_CP151969.1_0-3434567:0-3434567_frag_2812685_2818890	6205	No		5	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.181463211774826	0.1532970768184908											0			0.0
NZ_CP151969.1_0-3434567:0-3434567_frag_3269113_3276009	6896	No		9	1	3	Low-quality	Genome-fragment	11.05	HMM-based (lower-bound)	0.0	1.0																						0.0143928676843643	0.3174522244882544											0			0.0
NZ_CP151969.1_0-3434567:0-3434567_frag_3306424_3313879	7455	No		10	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0783515274524688	0.2050381448749905											0			0.0
NZ_CP151997.1_0-2710361:0-2710361_frag_632101_640109	8008	No		9	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1232570558786392	0.177071531082408											0			0.0
NZ_CP151997.1_0-2710361:0-2710361_frag_1766439_1774388	7949	No		5	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4926191866397857	0.0679431981267467											0			0.0
NZ_CP151997.1_0-2710361:0-2710361_frag_2041744_2049640	7896	No		12	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2772569954395294	0.1254815318377521											0			0.0
NZ_CP151997.1_0-2710361:0-2710361_frag_2113632_2118672	5040	No		7	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2924609780311584	0.1213082559105672											0			0.0
NZ_CP151997.1_0-2710361:0-2710361_frag_2605222_2614523	9301	No		12	1	6	Low-quality	Genome-fragment	20.28	HMM-based (lower-bound)	0.0	1.0																						0.2461539804935455	0.1333371100536294											0			0.0
NZ_CP152029.1_0-1626358:0-1626358_frag_665331_672510	7179	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4624356627464294	0.080217539089055											0			0.0
NZ_CP152029.1_0-1626358:0-1626358_frag_715799_721299	5500	No		6	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0385862179100513	0.2515673389228793											0			0.0
NZ_CP152029.1_0-1626358:0-1626358_frag_889061_898809	9748	No		8	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1290878504514694	0.174163456454415											0			0.0
NZ_CP152029.1_0-1626358:0-1626358_frag_1275710_1283117	7407	No		8	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0634673461318016	0.2186532215424125											0			0.0
NZ_CP152029.1_0-1626358:0-1626358_frag_1599154_1605927	6773	No		7	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0375846661627292	0.2535878842812901											0			0.0
NZ_CP152029.1_1641350-4005701:0-2364351_frag_149221_154346	5125	No		5	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0885727256536483	0.1969181962383865											0			0.0
NZ_CP152029.1_1641350-4005701:0-2364351_frag_190897_200086	9189	No		9	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1439986079931259	0.1673464763199637											0			0.0
NZ_CP152029.1_1641350-4005701:0-2364351_frag_455107_461493	6386	No		9	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.7050708532333374	0.0326119797567792											0			0.0
NZ_CP152029.1_1641350-4005701:0-2364351_frag_531411_539744	8333	No		10	0	5	Low-quality	Genome-fragment	18.05	AAI-based (medium-confidence)	0.0	1.14	no viral genes detected																					0.1332689821720123	0.1723506307122894											0			0.0
NZ_CP152029.1_1641350-4005701:0-2364351_frag_749939_758375	8436	No		10	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.179250106215477	0.1541090716821512											0			0.0
NZ_CP152029.1_1641350-4005701:0-2364351_frag_758375_766985	8610	No		9	0	8	Low-quality	Genome-fragment	1.96	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.049950011074543	0.2344021451771281											0			0.0
NZ_CP152029.1_1641350-4005701:0-2364351_frag_766985_775594	8609	No		9	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5146406292915344	0.055895460382204											0			0.0
NZ_CP152029.1_1641350-4005701:0-2364351_frag_2238925_2247777	8852	No		10	0	6	Not-determined	Genome-fragment			0.0	1.02	no viral genes detected																					0.2361006587743759	0.1360941158697786											0			0.0
NZ_CP152029.1_4016059-5276023:0-1259964_frag_221931_227885	5954	No		8	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3743278980255127	0.1026512576478586											0			0.0
NZ_CP152029.1_4016059-5276023:0-1259964_frag_352636_362365	9729	No		11	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1121721714735031	0.1826233099176675											0			0.0
NZ_CP152029.1_4016059-5276023:0-1259964_frag_362365_369810	7445	No		6	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2235283702611923	0.1394176297303421											0			0.0
NZ_CP152277.1_0-2203299:0-2203299_frag_0_7697	7697	No		6	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.3961052298545837	0.0974960344436891											0			0.0
NZ_CP152277.1_0-2203299:0-2203299_frag_143152_150774	7622	No		7	0	5	Low-quality	Genome-fragment	3.77	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.0714016035199165	0.2112697333635471											0			0.0
NZ_CP152277.1_0-2203299:0-2203299_frag_264882_274200	9318	No		12	0	8	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.0566251873970031	0.2266221013671727											0			0.0
NZ_CP152277.1_0-2203299:0-2203299_frag_426486_432327	5841	No		9	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0577128045260906	0.2253002492635395											0			0.0
NZ_CP152277.1_0-2203299:0-2203299_frag_1466277_1472537	6260	No		7	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0195961762219667	0.296057104010877											0			0.0
NZ_CP152277.1_0-2203299:0-2203299_frag_1508661_1517270	8609	No		10	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0379591770470142	0.2527381222146688											0			0.0
NZ_CP152375.1_0-1047359:0-1047359_frag_268920_276344	7424	No		9	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0090601304545998	0.3510839187249792											0			0.0
NZ_CP152375.1_0-1047359:0-1047359_frag_727667_737110	9443	No		7	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0251214355230331	0.2794961855125009											0			0.0
NZ_CP152375.1_0-1047359:0-1047359_frag_820458_829614	9156	No		10	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1038400679826736	0.1875519299040713											0			0.0
NZ_CP152375.1_1084610-2565371:0-1480761_frag_276745_285638	8893	No		8	0	2	Not-determined	Genome-fragment			0.0	1.01	no viral genes detected																					0.1907963752746582	0.1500113301608882											0			0.0
NZ_CP152375.1_1084610-2565371:0-1480761_frag_1052926_1062124	9198	No		9	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1537839472293853	0.1631732003927789											0			0.0
NZ_CP152375.1_1084610-2565371:0-1480761_frag_1414815_1423314	8499	No		12	1	3	Low-quality	Genome-fragment	0.69	HMM-based (lower-bound)	0.0	1.0																						0.1200226172804832	0.1788088224186116											0			0.0
NZ_CP152375.1_2586475-3199543:0-613068_frag_607685_612868	5183	No		7	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0430163256824016	0.2447125915854671											0			0.0
NZ_CP152376.1_0-3927833:0-3927833_frag_433676_440805	7129	No		9	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0139572340995073	0.3196238386585089											0			0.0
NZ_CP152376.1_0-3927833:0-3927833_frag_1076387_1082452	6065	No		6	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0925332605838775	0.1942367248281592											0			0.0
NZ_CP152376.1_0-3927833:0-3927833_frag_1175928_1184913	8985	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1672698557376861	0.1580746279930508											0			0.0
NZ_CP152376.1_0-3927833:0-3927833_frag_1735579_1744277	8698	No		10	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0366015583276748	0.2554007100234157											0			0.0
NZ_CP152376.1_0-3927833:0-3927833_frag_2064531_2073272	8741	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0333528891205787	0.2613490444897651											0			0.0
NZ_CP152376.1_0-3927833:0-3927833_frag_2108025_2116827	8802	No		8	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0520287156105041	0.2316829065639398											0			0.0
NZ_CP152376.1_0-3927833:0-3927833_frag_2593526_2602066	8540	No		9	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0307970102876424	0.2662776644761689											0			0.0
NZ_CP152376.1_3957192-5486892:0-1529700_frag_13681_23551	9870	No		13	0	9	Low-quality	Genome-fragment	3.13	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.0944406688213348	0.1929526399274869											0			0.0
NZ_CP152376.1_3957192-5486892:0-1529700_frag_584466_594453	9987	No		13	0	10	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0407057404518127	0.2484137774756401											0			0.0
NZ_CP152376.1_3957192-5486892:0-1529700_frag_794860_803549	8689	No		5	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0411077700555324	0.2476773170179016											0			0.0
NZ_CP152376.1_3957192-5486892:0-1529700_frag_839123_848944	9821	No		8	0	8	Low-quality	Genome-fragment	26.82	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.0428948923945426	0.2448447767958305											0			0.0
NZ_CP152376.1_3957192-5486892:0-1529700_frag_1141874_1149584	7710	No		7	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0143647845834493	0.3176221769015787											0			0.0
NZ_CP154608.1_1020046-2421408:0-1401362_frag_265989_271205	5216	No		8	0	3	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0192273817956447	0.2975300249263539											0			0.0
NZ_CP154608.1_1020046-2421408:0-1401362_frag_330010_339143	9133	No		13	0	10	Low-quality	Genome-fragment	1.46	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.0314262844622135	0.2648991615680943											0			0.0
NZ_CP154608.1_1020046-2421408:0-1401362_frag_428280_434385	6105	No		8	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0485783964395523	0.2364604577384998											0			0.0
NZ_CP154608.1_1020046-2421408:0-1401362_frag_577908_586679	8771	No		7	0	7	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0088778026401996	0.3523302364226905											0			0.0
NZ_CP154608.1_1020046-2421408:0-1401362_frag_611209_619054	7845	No		9	0	5	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0068178316578269	0.3706095626557897											0			0.0
NZ_CP154608.1_1020046-2421408:0-1401362_frag_883480_890078	6598	No		8	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.0501603633165359	0.2342321927638039											0			0.0
NZ_CP154608.1_377899-1007060:0-629161_frag_71514_79035	7521	No		10	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.1329038292169571	0.1725583503285746											0			0.0
NZ_CP154616.1_2328651-4138706:0-1810055_frag_45744_53412	7668	No		11	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2445336282253265	0.1337525492861998											0			0.0
NZ_CP154616.1_2328651-4138706:0-1810055_frag_84382_93170	8788	No		9	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.2697105705738067	0.1270866379635924											0			0.0
NZ_CP154616.1_2328651-4138706:0-1810055_frag_575325_584919	9594	No		10	0	9	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.7741936445236206	0.0274378729511292											0			0.0
NZ_CP154616.1_2328651-4138706:0-1810055_frag_1030290_1036544	6254	No		7	0	6	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.5583259463310242	0.0471901200997054											0			0.0
NZ_CP154616.1_2328651-4138706:0-1810055_frag_1233108_1241848	8740	No		8	0	8	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.4558111429214477	0.0821436664400634											0			0.0
NZ_CP154616.1_2328651-4138706:0-1810055_frag_1724028_1731832	7804	No		5	0	2	Low-quality	Genome-fragment	2.72	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.512333869934082	0.0564997356295792											0			0.0
NZ_CP154616.1_310396-2317130:0-2006734_frag_543062_551551	8489	No		6	0	4	Low-quality	Genome-fragment	4.42	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected																					0.4822668135166168	0.0730606541279552											0			0.0
NZ_CP154616.1_310396-2317130:0-2006734_frag_1129696_1135429	5733	No		8	0	4	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected																					0.8201364278793335	0.0237178034594757											0			0.0
NZ_CP154616.1_310396-2317130:0-2006734_frag_1378000_1385327	7327	No		5	0	2	Not-determined	Genome-fragment			0.0	1.0	no viral genes detected			full	0.107	0.0	0.813	0.035	0.22	0.813	NCLDV	0.0	20.0	0.0	81-7258	1-5						0.0516665913164615	0.2322116474053931											0			0.0
